name,symbol,market_cap,volume_24h,market_cap_ratio,volume_24h_ratio
All Street Bets,BETS,0.0,132732.59418583,0.00,0.00
Vibing Cat,VCAT,0.0,132691.46349743,0.00,0.00
IMARO,IMARO,0.0,132543.48666946,0.00,0.00
Grimace,GRIMACE,0.0,132532.46931425,0.00,0.00
SonicObamaLockheedMartin69Inu,SOL,0.0,132390.34882754,0.00,0.00
COFFEE,COFFEE,0.0,131921.87414774,0.00,0.00
dogwifhat,DOGWIFHAT,0.0,131890.25320759,0.00,0.00
CUTTLEFISHY,CUUT,0.0,131520.08908363,0.00,0.00
Tron cat,TCAT,0.0,131687.06066705,0.00,0.00
BKOK FinTech,BKOK,0.0,131441.05610344,0.00,0.00
Pig Finance,PIG,0.0,131337.42776007,0.00,0.00
Moxie,MOXIE,0.0,131327.23796425,0.00,0.00
Leve Invest,LEVE,0.0,131272.4014331,0.00,0.00
Ridotto,RDT,0.0,131047.03122651,0.00,0.00
BinaryX (old),BNX,0.0,131019.12119514,0.00,0.00
YOUR AI,YOURAI,0.0,130730.3656976,0.00,0.00
Mixin,XIN,0.0,130356.6091668,0.00,0.00
Nostra,NSTR,0.0,130221.68067027,0.00,0.00
Lovely Finance [Old],LOVELY,0.0,130195.20970727,0.00,0.00
Bro the cat,BRO,0.0,129550.29759334,0.00,0.00
Governance OHM,GOHM,0.0,129261.01311062,0.00,0.00
RUNES·X·BITCOIN,X,0.0,129007.47018479,0.00,0.00
Pontoon,TOON,0.0,128898.86209119,0.00,0.00
Dollar on Chain,DOC,0.0,128914.11617343,0.00,0.00
NANA Token,NANA,0.0,128696.63368111,0.00,0.00
Chewy,CHEWY,0.0,128261.96109466,0.00,0.00
Fine,FINE,0.0,127909.41284056,0.00,0.00
Liqwid Finance,LQ,0.0,127369.87500375,0.00,0.00
Aurix,AUR,0.0,127639.44131714,0.00,0.00
GoGoPool,GGP,0.0,127519.3879548,0.00,0.00
Voxto Amplify,VXT,0.0,127414.51873511,0.00,0.00
Ryo Currency,RYO,0.0,127251.9149616,0.00,0.00
DOPE Coin,DOPE,0.0,127019.83155244,0.00,0.00
Undead Blocks,UNDEAD,0.0,127002.58942532,0.00,0.00
AI Network,AIN,0.0,126586.16103324,0.00,0.00
Oracle Cat,ORACLE,0.0,126562.5181561,0.00,0.00
Shifu,SHIFU,0.0,125640.58594076,0.00,0.00
Rowan Coin,RWN,0.0,125391.61801369,0.00,0.00
Inery,$INR,0.0,125340.18063818,0.00,0.00
Agent YP by Virtuals,AIYP,0.0,125086.45071263,0.00,0.00
Scuba Dog,SCUBA,0.0,125029.23781451,0.00,0.00
NikePig,NIKEPIG,0.0,126239.63345037,0.00,0.00
ROCK,ROCK,0.0,124522.24537882,0.00,0.00
Loky by Virtuals,LOKY,0.0,124228.18609655,0.00,0.00
Super Best Friends,SUBF,0.0,123979.34909858,0.00,0.00
SideShift Token,XAI,0.0,123892.93952789,0.00,0.00
Youclout,YCT,0.0,123886.41705248,0.00,0.00
Trump Pepe,TRUMPEPE,0.0,123615.96129203,0.00,0.00
Bharat Smart Chain Project,GNX,0.0,123696.67507071,0.00,0.00
$GAME Token,GAME,0.0,124141.54122781,0.00,0.00
HARRIS (kamala.vip),KAMALA,0.0,123257.76303041,0.00,0.00
King of Legends,KOL,0.0,122716.16181061,0.00,0.00
AASToken,AAST,0.0,122676.10057399,0.00,0.00
Content Bitcoin,CTB,0.0,122175.51895086,0.00,0.00
Equilibrium Games,EQ,0.0,122270.00954235,0.00,0.00
Oshi Token,OSHI,0.0,121966.98575814,0.00,0.00
StarHeroes,STAR,0.0,121564.02776199,0.00,0.00
Nonkyc.io Exchange,NKYC,0.0,121138.71454716,0.00,0.00
ALP,ALP,0.0,120794.78123686,0.00,0.00
SedraCoin,SDR,0.0,120714.09803302,0.00,0.00
Kryptonite,SEILOR,0.0,120627.12857607,0.00,0.00
Chimpzee,CHMPZ,0.0,120129.88591918,0.00,0.00
Pett.AI,AIP,0.0,120047.16513299,0.00,0.00
MAGA 2024,MAGA,0.0,119959.01046235,0.00,0.00
XSwap Protocol,XSP,0.0,119924.06824815,0.00,0.00
Open Exchange Token,OX,0.0,119749.17030849,0.00,0.00
AgentFun.AI,AGENTFUN,0.0,119328.68471761,0.00,0.00
Trex20,TX20,0.0,119134.85465145,0.00,0.00
GIOVE,GIOVE,0.0,118848.80712727,0.00,0.00
Rage Trade,RAGE,0.0,118586.07799379,0.00,0.00
NORA,NORA,0.0,118301.47426415,0.00,0.00
U Coin,U,0.0,117990.93844438,0.00,0.00
Icrypex token,ICPX,0.0,117881.45873456,0.00,0.00
DogeGF,DOGEGF,0.0,117657.67156541,0.00,0.00
LimoCoin Swap,LMCSWAP,0.0,117540.49657709,0.00,0.00
Mazze,MAZZE,0.0,117348.28234985,0.00,0.00
Aurk AI,AURK,0.0,117189.9004516,0.00,0.00
Big Coin,BCX,0.0,116957.07252189,0.00,0.00
BCGame Coin,BC,0.0,116749.31506647,0.00,0.00
Brett 2.0,BRETT2.0,0.0,116388.79883952,0.00,0.00
IPOR,IPOR,0.0,116145.11059616,0.00,0.00
REBORN,REBD,0.0,116055.21716171,0.00,0.00
Clap Cat,CLAP,0.0,115760.13288591,0.00,0.00
SUIA,SUIA,0.0,115464.30975371,0.00,0.00
Cronos ID,CROID,0.0,115384.10519292,0.00,0.00
SatoshiVM,SAVM,0.0,114504.01113597,0.00,0.00
BOBER,BOBER,0.0,115092.76889645,0.00,0.00
Revuto,REVU,0.0,114786.20871398,0.00,0.00
Metavisa Protocol,MESA,0.0,114609.86312448,0.00,0.00
GHOAD,GHOAD,0.0,114455.74263499,0.00,0.00
Defactor,FACTR,0.0,114166.6486989,0.00,0.00
Arnoya classic,ARNC,0.0,113875.72208933,0.00,0.00
Octopus Network,OCT,0.0,113192.46642487,0.00,0.00
TOAD,TOAD,0.0,113411.86846215,0.00,0.00
VOPO,VOPO,0.0,113300.79503076,0.00,0.00
catwifbag,BAG,0.0,113194.26703651,0.00,0.00
NORMIE,NORMIE,0.0,112893.23759889,0.00,0.00
GINGER GANG,GINGER,0.0,112825.7877685,0.00,0.00
Panther Protocol,ZKP,0.0,112826.19519479,0.00,0.00
toby,TOBY,0.0,112786.12760538,0.00,0.00
HUSBY,HUSBY,0.0,112774.96656098,0.00,0.00
Tate Terminal,TATE,0.0,112702.31061089,0.00,0.00
Cockfight Network,CFN,0.0,112642.75159168,0.00,0.00
Vela Exchange,VELA,0.0,112486.25675886,0.00,0.00
xSAUCE,XSAUCE,0.0,112314.0018426,0.00,0.00
TON FISH MEMECOIN,FISH,0.0,113937.42152714,0.00,0.00
Coloniume Network,CLNX,0.0,112111.01696551,0.00,0.00
Greelance,GRL,0.0,111779.51554432,0.00,0.00
MerlinStarter,MSTAR,0.0,111387.79863072,0.00,0.00
SATOSHI•NAKAMOTO,丰,0.0,111065.10537594,0.00,0.00
BORED,BORED,0.0,111062.09378305,0.00,0.00
Sociapol,SPOL,0.0,111043.366429,0.00,0.00
Datamall Coin,DMC,0.0,110775.72879707,0.00,0.00
Sonorus,SNS,0.0,110797.27856442,0.00,0.00
Vainguard,VAIN,0.0,110592.35224339,0.00,0.00
Dog Wif Nunchucks,NINJA,0.0,110389.25428109,0.00,0.00
AarmaChain,ARMA,0.0,110375.87753891,0.00,0.00
Blast Royale,NOOB,0.0,110241.99616574,0.00,0.00
Olyn by Virtuals,OLYN,0.0,110056.34403982,0.00,0.00
Stick,STICK,0.0,109257.46567873,0.00,0.00
Stonks,STONKS,0.0,109398.26010997,0.00,0.00
Smolcoin,SMOL,0.0,109161.9144128,0.00,0.00
Green Bitcoin,GBTC,0.0,109162.40830333,0.00,0.00
Silver Token,XAGX,0.0,108823.52099254,0.00,0.00
Simon the NYC Dog Mayor,SIMON,0.0,108734.02988594,0.00,0.00
Honeyland,HXD,0.0,107631.18027748,0.00,0.00
Amino,AMO,0.0,106167.42575216,0.00,0.00
Patex,PATEX,0.0,106052.5798609,0.00,0.00
Elonia Trump,ELONIA,0.0,106038.97543786,0.00,0.00
ZoidPay,ZPAY,0.0,105802.78341873,0.00,0.00
BitoPro Exchange Token,BITO,0.0,105760.32329886,0.00,0.00
Pepe,PEPE,0.0,105703.17220332,0.00,0.00
Global Virtual Coin,GVC,0.0,105073.9003204,0.00,0.00
Aither,AITHER,0.0,104939.74836332,0.00,0.00
Cheeseball,CB,0.0,104885.38061207,0.00,0.00
CATX,CATX,0.0,104314.32778871,0.00,0.00
SHIBAAI,SHIBAAI,0.0,104243.65993358,0.00,0.00
DeepFakeAI,FAKEAI,0.0,104009.99970405,0.00,0.00
Bearium,BRIUM,0.0,103925.90494611,0.00,0.00
elizabath whoren,WHOREN,0.0,103864.72306228,0.00,0.00
ARCS,ARX,0.0,103849.54043266,0.00,0.00
UNCOMMON•GOODS,UNCOMMONGOODS,0.0,103958.69447898,0.00,0.00
PunkAI,PUNKAI,0.0,103364.61505997,0.00,0.00
Pichi FInance,PCH,0.0,103525.88384949,0.00,0.00
SuperDapp,SUPR,0.0,103220.50142766,0.00,0.00
The Big Red,$TD,0.0,103065.27221516,0.00,0.00
Pepe Coin,PEPE,0.0,103006.82429531,0.00,0.00
3 Kingdoms Multiverse,3KM,0.0,102807.17311152,0.00,0.00
THE LAND ELF Crossing,ELF,0.0,102309.90619415,0.00,0.00
Moongate,MGT,0.0,102240.48383769,0.00,0.00
CAMELL,CAMT,0.0,102162.15025385,0.00,0.00
VMPX (Ordinals),VMPX,0.0,102136.53428328,0.00,0.00
OpSec,OPSEC,0.0,102108.7794567,0.00,0.00
MantaDAO,MNTA,0.0,101700.93443081,0.00,0.00
NEWM,NEWM,0.0,101655.2713584,0.00,0.00
YieldBricks,YBR,0.0,101536.50644715,0.00,0.00
Astroon,AST,0.0,101403.79427519,0.00,0.00
Magic Crystal,MC,0.0,100968.4347336,0.00,0.00
Xahau,XAH,0.0,100521.55910931,0.00,0.00
CoinNavigator,CNG,0.0,100642.21010663,0.00,0.00
POGAI,pogai,0.0,100482.32201615,0.00,0.00
Chappyz,CHAPZ,0.0,100141.23354189,0.00,0.00
GPT Protocol,GPT,0.0,99989.89155236,0.00,0.00
ELON DOGE,ELONDOGE,0.0,99605.98041925,0.00,0.00
Bit.Store,STORE,0.0,98899.47308895,0.00,0.00
KingdomX,KT,0.0,98820.69886302,0.00,0.00
HbarSuite,HSUITE,0.0,98696.6865059,0.00,0.00
OFFICIAL ELON,ELON,0.0,98643.04203626,0.00,0.00
SonarWatch,SONAR,0.0,98431.19946759,0.00,0.00
LocaGo,LCG,0.0,97983.72821107,0.00,0.00
MAGA,TRUMP,0.0,97691.7280761,0.00,0.00
Pancake Games,GCAKE,0.0,97707.97106688,0.00,0.00
Validao,VDO,0.0,97299.1908821,0.00,0.00
Waterfall,WATER,0.0,97221.91109436,0.00,0.00
Abraham Elite,ABRA,0.0,97020.11289752,0.00,0.00
Kinetix Finance Token,KAI,0.0,96931.19243284,0.00,0.00
Breakout Bro by Virtuals,BOB,0.0,96728.08463474,0.00,0.00
Libertum,LBM,0.0,96536.04196241,0.00,0.00
VOLT.WIN,VOLT,0.0,96359.84006618,0.00,0.00
GOGGLES,GOGLZ,0.0,95701.66853669,0.00,0.00
Flying Avocado Cat,FAC,0.0,95464.03953161,0.00,0.00
StarChain,STRC,0.0,95339.30077773,0.00,0.00
Degen Capital by Virtuals,DEGENC,0.0,95334.45601073,0.00,0.00
Fame MMA,FAME,0.0,94984.43478544,0.00,0.00
KAP Games,KAP,0.0,94781.3407773,0.00,0.00
Floor Protocol,FLC,0.0,94698.40579568,0.00,0.00
Cat Protocol,OPCAT,0.0,94338.36898612,0.00,0.00
Science Cult Mascot,HELA,0.0,94200.66628295,0.00,0.00
OrbitAI,ORBIT,0.0,94190.48952156,0.00,0.00
Bloodline chanting my name,CHANT,0.0,93961.03971883,0.00,0.00
ChatGPT's Mascot,$CHATTY,0.0,93869.41876796,0.00,0.00
GPTPlus,GPTPLUS,0.0,93785.17753952,0.00,0.00
Wifejak,WIFE,0.0,93651.46724394,0.00,0.00
Picasso,PICA,0.0,93604.97546878,0.00,0.00
Bumper,BUMP,0.0,93613.58646418,0.00,0.00
Health & Wealth,HEWE,0.0,93448.36997656,0.00,0.00
KeyOfLife Multichain Store Of Value,KOL,0.0,93437.37842493,0.00,0.00
Retik Finance,RETIK,0.0,93130.4195067,0.00,0.00
Rabi,RABI,0.0,92964.94770592,0.00,0.00
POM,POM,0.0,92849.90081132,0.00,0.00
AndyBlast,ANDY,0.0,92776.64795647,0.00,0.00
Stargaze,STARS,0.0,92690.86124639,0.00,0.00
OneMillionDollars,OMD,0.0,92625.16840122,0.00,0.00
CertaiK by Virtuals,CERTAI,0.0,92543.75499739,0.00,0.00
Soroosh Smart Ecosystem,SSE,0.0,92401.77690942,0.00,0.00
BNB DOG INU,BNBDOG,0.0,91722.54228274,0.00,0.00
Shitcoin,SHIT,0.0,92267.51335222,0.00,0.00
Donald Trump Jr.,$DTJR,0.0,92258.28343943,0.00,0.00
Cruze,CRUZE,0.0,91866.83403466,0.00,0.00
SingSing,SING,0.0,91824.69715741,0.00,0.00
TeddyOnHeels,TOH,0.0,92854.72652172,0.00,0.00
SNKRZ,FRC,0.0,91798.31547858,0.00,0.00
Based Chad,CHAD,0.0,91626.0990251,0.00,0.00
TAP FANTASY,TAP,0.0,91367.99275449,0.00,0.00
Wrapped MistCoin,WMC,0.0,91386.87923261,0.00,0.00
Bitcoin Vault,BTCV,0.0,91034.47360636,0.00,0.00
Zygo the frog,ZYGO,0.0,91006.07091518,0.00,0.00
KIZUNA,KIZUNA,0.0,90940.35068998,0.00,0.00
Ozone Metaverse,OZONE,0.0,90867.49572187,0.00,0.00
Soarchain,SOAR,0.0,90814.92800782,0.00,0.00
Pigcoin,PIG,0.0,90568.46983403,0.00,0.00
Probinex,PBX,0.0,90288.07544831,0.00,0.00
Canary,CNR,0.0,90082.93430498,0.00,0.00
Elys Network,ELYS,0.0,89702.5994606,0.00,0.00
Solana ID,SOLID,0.0,89705.32918071,0.00,0.00
4ART Coin,4ART,0.0,89032.96558381,0.00,0.00
Silo Finance,SILO,0.0,88954.88263434,0.00,0.00
ARMY,ARMY,0.0,88869.14855067,0.00,0.00
Charged Particles,IONX,0.0,88829.89431868,0.00,0.00
Decentralized ETF,DETF,0.0,88860.44762641,0.00,0.00
Data Lake,LAKE,0.0,88655.41958654,0.00,0.00
Dat Boi,DATBOI,0.0,88635.32590022,0.00,0.00
Arkimals,EGG,0.0,88359.30820446,0.00,0.00
WECOIN,WECO,0.0,88172.33670282,0.00,0.00
PSJGlobal,CYCON,0.0,87929.32946837,0.00,0.00
NetZero,NZERO,0.0,87800.91198948,0.00,0.00
Crow Computer,CROW,0.0,87626.41949249,0.00,0.00
eCredits,ECS,0.0,87657.0816708,0.00,0.00
Quants,QUNT,0.0,87354.32820467,0.00,0.00
Archway,ARCH,0.0,87281.52964477,0.00,0.00
Raptoreum,RTM,0.0,87531.3178224,0.00,0.00
GoSleep,ZZZ,0.0,87088.77943508,0.00,0.00
Fieres,FIERO,0.0,86846.39930745,0.00,0.00
Bozo Benk,BOZO,0.0,86929.55354347,0.00,0.00
Virtu by Virtuals,VIRTU,0.0,86517.83396929,0.00,0.00
MuskDonald’s,MUDO,0.0,86562.07369741,0.00,0.00
BEATS on BASE,BEATS,0.0,86369.75587545,0.00,0.00
Sonic Name Service,SNS,0.0,86282.25590144,0.00,0.00
Florence Finance Medici,FFM,0.0,85654.04516083,0.00,0.00
Crypto Hunters Coin,CRH,0.0,85612.3396513,0.00,0.00
Hop Protocol,HOP,0.0,85481.55462693,0.00,0.00
Mini Donald,BARRON,0.0,85443.68134266,0.00,0.00
Lamina1,L1,0.0,85427.00262661,0.00,0.00
Bamboo on Base,BAMBOO,0.0,85103.46891812,0.00,0.00
Hasaki,HAHA,0.0,85111.35768318,0.00,0.00
pepeinatux,$INA,0.0,84613.64745243,0.00,0.00
TabMan,TAB,0.0,84603.40831543,0.00,0.00
Ring AI,RING,0.0,84592.48288076,0.00,0.00
Kaspy,KASPY,0.0,84567.29328398,0.00,0.00
Baba,$BABA,0.0,84484.88247202,0.00,0.00
MuziKoin,MZK,0.0,84466.10756997,0.00,0.00
LOAFCAT,LOAFCAT,0.0,84447.65989415,0.00,0.00
Thetanuts Finance,NUTS,0.0,84279.46000998,0.00,0.00
IVEX Financial,IVEX,0.0,84186.69406553,0.00,0.00
Waka Flocka,FLOCKA,0.0,84181.77636556,0.00,0.00
AI Crypto Marketplace,AICM,0.0,83981.69035009,0.00,0.00
FUNCH,FUNCH,0.0,83920.30264802,0.00,0.00
Seals-Ready to Crack Pengu's Ice,SEALS,0.0,83866.08891393,0.00,0.00
Ethos Reserve Note,ERN,0.0,83481.1719124,0.00,0.00
Xetra AI,XETRA,0.0,83266.55824594,0.00,0.00
ArgentinaCoin,ARG,0.0,82363.35662365,0.00,0.00
Nettensor,NAO,0.0,82130.93952835,0.00,0.00
Swing.xyz,SWING,0.0,82122.11802991,0.00,0.00
TAXI,ROBOTAXI,0.0,82055.3510667,0.00,0.00
Bandit on Base,BANDIT,0.0,81560.38975574,0.00,0.00
Letit,LETIT,0.0,81476.38965476,0.00,0.00
DOGGO,DOGGO,0.0,81461.72131094,0.00,0.00
LIQUIDATED,LIQQ,0.0,80670.06349942,0.00,0.00
EnviDa,EDAT,0.0,80759.78703752,0.00,0.00
BounceBit USD,BBUSD,0.0,80387.26588651,0.00,0.00
CryptoXpress,XPRESS,0.0,80203.93492587,0.00,0.00
Feenix,FEENIX,0.0,80063.31808947,0.00,0.00
MEGA,MEGA,0.0,79864.06869899,0.00,0.00
QUBY,QUBY,0.0,79534.46043331,0.00,0.00
Gverse,GOBI,0.0,79459.68954252,0.00,0.00
Meta Dance,MDT,0.0,79217.94450631,0.00,0.00
Evernode,EVR,0.0,78831.32991107,0.00,0.00
Bork,BORK,0.0,78649.95320814,0.00,0.00
Cryptify AI,CRAI,0.0,78601.26984892,0.00,0.00
OrangeDX,O4DX,0.0,74301.18248335,0.00,0.00
Shib2.0,SHIB2.0,0.0,78051.74018129,0.00,0.00
Mobile Liquidity,MOLI,0.0,78039.29329094,0.00,0.00
MyMetaTrader,MMT,0.0,77806.42074301,0.00,0.00
Degen Zoo,DZOO,0.0,78107.53148556,0.00,0.00
Shadow Node,SVPN,0.0,77558.32411896,0.00,0.00
SEDA Protocol,SEDA,0.0,77532.93588407,0.00,0.00
Dagcoin,DAGS,0.0,77776.26684173,0.00,0.00
NEXT GEN PEPE,PEPE,0.0,76998.53287049,0.00,0.00
Ailey,ALE,0.0,76982.0510379,0.00,0.00
Balls of Fate,BOF,0.0,76975.08412284,0.00,0.00
xx network,XX,0.0,76937.16272877,0.00,0.00
BitciX,BTX,0.0,76769.80597147,0.00,0.00
OraiDEX,ORAIX,0.0,76665.33052392,0.00,0.00
SeaPad,SPT,0.0,76396.20817,0.00,0.00
Trump Pepe,TRUMPE,0.0,76206.85572246,0.00,0.00
Bark Ruffalo by Virtuals,PAWSY,0.0,76110.03484739,0.00,0.00
OmniCat,OMNI,0.0,76094.58652571,0.00,0.00
Kamala Horris,KAMA,0.0,75560.05743073,0.00,0.00
THORSwap,THOR,0.0,76070.00989291,0.00,0.00
Flayer,FLAY,0.0,76050.53228039,0.00,0.00
IL CAPO OF CRYPTO,CAPO,0.0,75929.63032777,0.00,0.00
America Pac,PAC,0.0,75922.89401119,0.00,0.00
AlienForm,A4M,0.0,75616.18783028,0.00,0.00
CYBRIA,CYBA,0.0,75492.10692998,0.00,0.00
Podflow AI by Virtuals,POD,0.0,75409.46894375,0.00,0.00
Mei Solutions,MEI,0.0,75339.80917878,0.00,0.00
SmartMesh,SMT,0.0,75248.39173772,0.00,0.00
Media Network,MEDIA,0.0,75230.09784978,0.00,0.00
MetaniaGames v2,METANIA,0.0,75211.38982025,0.00,0.00
DePINs,DEPINS,0.0,74895.4489069,0.00,0.00
Kyrrex,KRRX,0.0,74931.97338348,0.00,0.00
JPYC Prepaid,JPYC,0.0,74849.52989885,0.00,0.00
FlashWash,FLSH,0.0,74748.56442643,0.00,0.00
Merkle Trade,MKL,0.0,74206.01628656,0.00,0.00
1Sol,1SOL,0.0,74131.94724095,0.00,0.00
Trailblaze,XBLAZE,0.0,73894.94296528,0.00,0.00
CeBioLabs,CBSL,0.0,73581.10684523,0.00,0.00
Verida,VDA,0.0,73231.28101383,0.00,0.00
Helion,HLN,0.0,72816.11529839,0.00,0.00
INU,INU,0.0,72748.26418427,0.00,0.00
Big Dog Fink,BINK,0.0,72732.11030757,0.00,0.00
Melon Dog,MELON,0.0,72718.73462049,0.00,0.00
Conan,CONAN,0.0,72650.65038942,0.00,0.00
Sharp,SHARP,0.0,72558.10638285,0.00,0.00
Cheese,CHEESE,0.0,72291.75637463,0.00,0.00
The Emerald Company,EMRLD,0.0,72296.2073406,0.00,0.00
DarkShield Games Studio,DKS,0.0,72146.37386047,0.00,0.00
Africarare Ubuntu,UBU,0.0,72074.23253903,0.00,0.00
ProtoKOLs,KOL,0.0,72046.67143496,0.00,0.00
CRYN,CRYN,0.0,71844.81946042,0.00,0.00
Doge Jones Industrial Average,DJI,0.0,71729.41504433,0.00,0.00
Abble,AABL,0.0,71728.61653009,0.00,0.00
Ruri - Truth Terminal's Crush,RURI,0.0,71687.36503046,0.00,0.00
Sage,SAGE,0.0,71610.4286315,0.00,0.00
OilX Token,OILX,0.0,71515.11313699,0.00,0.00
BarbieCrashBandicootRFK888Inu,SOLANA,0.0,71511.01730424,0.00,0.00
Holograph,HLG,0.0,71547.70540377,0.00,0.00
Bitcoin 2.0,BTC2.0,0.0,71318.47950647,0.00,0.00
UCX,UCX,0.0,70899.88946288,0.00,0.00
ZigZag,ZZ,0.0,70853.46075713,0.00,0.00
Weave6,WX,0.0,70784.96528941,0.00,0.00
THORWallet,TGT,0.0,70655.23671237,0.00,0.00
HeeeHeee,HEEHEE,0.0,70617.75418486,0.00,0.00
SEX Odyssey,SEX,0.0,70621.73447749,0.00,0.00
TMPL,TMPL,0.0,70586.68649877,0.00,0.00
Loop Network,LOOP,0.0,70523.72945694,0.00,0.00
Based Hoppy,HOPPY,0.0,70232.48790448,0.00,0.00
DrPepe.ai,BRYAN,0.0,70314.44971084,0.00,0.00
VibrantX,VIBE,0.0,70019.46960089,0.00,0.00
WE LOVE ASS,ASS,0.0,69981.6219422,0.00,0.00
Pi INU,PINU,0.0,69905.17773565,0.00,0.00
Spiderswap,SPDR,0.0,69727.91501987,0.00,0.00
Tomwifhat,TWIF,0.0,69725.77363338,0.00,0.00
Saad Boi,SAAD,0.0,69446.23467083,0.00,0.00
HYPERCOMIC,HYCO,0.0,69460.09492988,0.00,0.00
Corn,CORN,0.0,69356.06981545,0.00,0.00
KicksPad,KICKS,0.0,69165.8185939,0.00,0.00
XENO Governance,GXE,0.0,68882.21903373,0.00,0.00
TaoBank,TBANK,0.0,68883.79501769,0.00,0.00
SpaceXCoin,SPXC,0.0,68697.81202161,0.00,0.00
EarlyFans,EARLY,0.0,68566.00619629,0.00,0.00
HarryPotterTrumpSonic100Inu,BTC,0.0,68462.85935195,0.00,0.00
Humanize,$HMT,0.0,68396.01568039,0.00,0.00
Lightning Bitcoin,LBTC,0.0,67983.2325054,0.00,0.00
Doge 2.0,DOGE2.0,0.0,67894.07589958,0.00,0.00
Inter Stable Token,IST,0.0,67939.65726117,0.00,0.00
Kintsugi,KINT,0.0,67923.78708297,0.00,0.00
Tipcoin,TIP,0.0,67804.1615507,0.00,0.00
ESG,ESG,0.0,67663.23806241,0.00,0.00
UnleashClub,UNLEASH,0.0,67624.92135662,0.00,0.00
GTA Token,GTA,0.0,67697.49509283,0.00,0.00
Nugget Trap Gold Token,NGTG$$,0.0,67699.87305737,0.00,0.00
Cheese,CHEESE,0.0,67472.19281647,0.00,0.00
Chinese Doge Wow,$CHIDO,0.0,67242.01968322,0.00,0.00
Big Jim,BIGJIM,0.0,67445.6148956,0.00,0.00
ETH 2x Flexible Leverage Index,ETH2X-FLI,0.0,67213.29171365,0.00,0.00
VyFinance,VYFI,0.0,67188.79517229,0.00,0.00
ScamFari token,SCM,0.0,67130.21519183,0.00,0.00
Level Finance,LVL,0.0,67099.90187562,0.00,0.00
Renq Finance,RENQ,0.0,67080.82488257,0.00,0.00
NOOOO,NOOOO,0.0,67041.13709373,0.00,0.00
BlockDrop,BDROP,0.0,67029.22922614,0.00,0.00
Cerebro Protocol,CRX,0.0,66977.35101879,0.00,0.00
SteakHut Finance,STEAK,0.0,66935.14114577,0.00,0.00
Fast And Ai,FASTAI,0.0,66864.97049943,0.00,0.00
ELIS,XLS,0.0,66706.3972577,0.00,0.00
GAIA Everworld,GAIA,0.0,66678.2343978,0.00,0.00
Coinmetro Token,XCM,0.0,66572.4427704,0.00,0.00
Call of Memes Yachts Club,COME,0.0,66217.8894695,0.00,0.00
Fist Trump Pump,FTP,0.0,66175.83424733,0.00,0.00
CYCLEAN,CCL,0.0,65971.98771194,0.00,0.00
DORK LORD,DORKL,0.0,65900.19890529,0.00,0.00
42DAO,FTD,0.0,65687.77435452,0.00,0.00
Trillant,TRI,0.0,65551.33182878,0.00,0.00
Flash Protocol,FLASH,0.0,65530.27082666,0.00,0.00
ITC,ITC,0.0,65511.59380548,0.00,0.00
KCAL,KCAL,0.0,65491.74749235,0.00,0.00
Sunflower Land,SFL,0.0,65372.24672513,0.00,0.00
Panda DAO,PANDA,0.0,65314.77536592,0.00,0.00
Web3Camp,3P,0.0,65241.81718154,0.00,0.00
Mogul Trumps Code Name,MOGUL,0.0,65019.58947803,0.00,0.00
EpiK Protocol,AIEPK,0.0,64837.24876446,0.00,0.00
WillyBumBum,BUM,0.0,64549.47857763,0.00,0.00
UNIPOLY,UNP,0.0,64651.24783937,0.00,0.00
Wiki Cat,WKC,0.0,64486.63321089,0.00,0.00
Assimilate,SIM,0.0,64482.36038717,0.00,0.00
Sulaana,SUL,0.0,64190.92307697,0.00,0.00
OSMI,OSMI,0.0,64083.75520219,0.00,0.00
MaidSafeCoin,EMAID,0.0,64005.00305823,0.00,0.00
edeXa,EDX,0.0,63934.67727146,0.00,0.00
Real Time Cash,RTC,0.0,63904.36775258,0.00,0.00
Friend3,F3,0.0,63699.27220156,0.00,0.00
Black Unicorn Corp.,MOON,0.0,63652.34699419,0.00,0.00
Wall Street Baby,WSB,0.0,63524.09838544,0.00,0.00
Doric Network,DRC,0.0,63503.85928311,0.00,0.00
Harambe AI,HARAMBEAI,0.0,63451.75600519,0.00,0.00
Lumos,LUMOS,0.0,63345.47463281,0.00,0.00
Rekt (rektarb.xyz),REKT,0.0,63125.86678486,0.00,0.00
Jones DAO,JONES,0.0,62726.11099589,0.00,0.00
Angry Bulls Club,ABC,0.0,62731.53566216,0.00,0.00
Blend,BLEND,0.0,62583.81173919,0.00,0.00
FLAKY,FLAKY,0.0,62512.1200764,0.00,0.00
Atua AI,TUA,0.0,62311.68568092,0.00,0.00
Jurat v2,JTC,0.0,62237.26951524,0.00,0.00
Rosa Inu,ROSA,0.0,62140.99245291,0.00,0.00
MTMS Network,MTMS,0.0,62130.05316099,0.00,0.00
Arbitrove Protocol,TROVE,0.0,62053.19618573,0.00,0.00
Brilliantcrypto,BRIL,0.0,62008.52224446,0.00,0.00
Wegie,WEGI,0.0,61951.34837366,0.00,0.00
Spot,SPOT,0.0,61693.56532421,0.00,0.00
Galaxy Coin,GALAXY,0.0,61486.12462246,0.00,0.00
Arker,ARKER,0.0,61460.07286122,0.00,0.00
RoboFi,VICS,0.0,61344.80956838,0.00,0.00
The Winkyverse,WNK,0.0,61136.38052657,0.00,0.00
AI PEPE KING,AIPEPE,0.0,61084.43624135,0.00,0.00
